[2025-05-13 18:04:08] Starting UE client to RRH (10.0.0.100)
   [2025-05-13 18:09:41] Previous Value: 327, New Value: 328, vBBU: vbbu1
   [2025-05-13 18:09:42] Previous Value: 328, New Value: 329, vBBU: vbbu1
   [2025-05-13 18:09:43] Previous Value: 329, New Value: 330, vBBU: vbbu1
   [2025-05-13 18:09:44] Previous Value: 330, New Value: 331, vBBU: vbbu1
   [2025-05-13 18:09:45] Previous Value: 331, New Value: 332, vBBU: vbbu1
   [2025-05-13 18:09:46] Previous Value: 332, New Value: 333, vBBU: vbbu1
   [2025-05-13 18:09:47] Previous Value: 333, New Value: 334, vBBU: vbbu1
   [2025-05-13 18:09:48] Previous Value: 334, New Value: 335, vBBU: vbbu1
   [2025-05-13 18:09:49] Previous Value: 335, New Value: 336, vBBU: vbbu1
   [2025-05-13 18:09:50] Previous Value: 336, New Value: 337, vBBU: vbbu1
   [2025-05-13 18:09:51] Previous Value: 337, New Value: 338, vBBU: vbbu1
   [2025-05-13 18:09:52] Previous Value: 338, New Value: 339, vBBU: vbbu1
   [2025-05-13 18:09:53] Previous Value: 339, New Value: 340, vBBU: vbbu1
   [2025-05-13 18:09:54] Previous Value: 340, New Value: 341, vBBU: vbbu1
   [2025-05-13 18:09:55] Previous Value: 341, New Value: 342, vBBU: vbbu1
   [2025-05-13 18:09:56] Previous Value: 342, New Value: 343, vBBU: vbbu1
   [2025-05-13 18:09:57] Previous Value: 343, New Value: 344, vBBU: vbbu1
   [2025-05-13 18:09:58] Previous Value: 344, New Value: 345, vBBU: vbbu1
   [2025-05-13 18:09:59] Previous Value: 345, New Value: 346, vBBU: vbbu1
   [2025-05-13 18:10:00] Previous Value: 346, New Value: 347, vBBU: vbbu1
   [2025-05-13 18:10:01] Previous Value: 347, New Value: 348, vBBU: vbbu1
   [2025-05-13 18:10:02] Previous Value: 348, New Value: 349, vBBU: vbbu1
   [2025-05-13 18:10:03] Previous Value: 349, New Value: 350, vBBU: vbbu1
   [2025-05-13 18:10:04] Previous Value: 350, New Value: 351, vBBU: vbbu1
   [2025-05-13 18:10:05] Previous Value: 351, New Value: 352, vBBU: vbbu1
   [2025-05-13 18:10:06] Previous Value: 352, New Value: 353, vBBU: vbbu1
   [2025-05-13 18:10:07] Previous Value: 353, New Value: 354, vBBU: vbbu1
   [2025-05-13 18:10:08] Previous Value: 354, New Value: 355, vBBU: vbbu1
   [2025-05-13 18:10:09] Previous Value: 355, New Value: 356, vBBU: vbbu1
   [2025-05-13 18:10:10] Previous Value: 356, New Value: 357, vBBU: vbbu1
   [2025-05-13 18:10:11] Previous Value: 357, New Value: 358, vBBU: vbbu1
   [2025-05-13 18:10:12] Previous Value: 358, New Value: 359, vBBU: vbbu1
   [2025-05-13 18:10:13] Previous Value: 359, New Value: 360, vBBU: vbbu1
   [2025-05-13 18:10:14] Previous Value: 360, New Value: 361, vBBU: vbbu1
   [2025-05-13 18:10:15] Previous Value: 361, New Value: 362, vBBU: vbbu1
   [2025-05-13 18:10:16] Previous Value: 362, New Value: 363, vBBU: vbbu1
   [2025-05-13 18:10:17] Previous Value: 363, New Value: 364, vBBU: vbbu1
   [2025-05-13 18:10:18] Previous Value: 364, New Value: 365, vBBU: vbbu1
   [2025-05-13 18:10:19] Previous Value: 365, New Value: 366, vBBU: vbbu1
   [2025-05-13 18:10:20] Previous Value: 366, New Value: 367, vBBU: vbbu1
   [2025-05-13 18:10:21] Previous Value: 367, New Value: 368, vBBU: vbbu1
   [2025-05-13 18:10:22] Previous Value: 368, New Value: 369, vBBU: vbbu1
   [2025-05-13 18:10:24] Previous Value: 369, New Value: 370, vBBU: vbbu1
   [2025-05-13 18:10:25] Previous Value: 370, New Value: 371, vBBU: vbbu1
   [2025-05-13 18:10:26] Previous Value: 371, New Value: 372, vBBU: vbbu1
   [2025-05-13 18:10:27] Previous Value: 372, New Value: 373, vBBU: vbbu1
   [2025-05-13 18:10:28] Previous Value: 373, New Value: 374, vBBU: vbbu1
   [2025-05-13 18:10:29] Previous Value: 374, New Value: 375, vBBU: vbbu1
   [2025-05-13 18:10:30] Previous Value: 375, New Value: 376, vBBU: vbbu1
   [2025-05-13 18:10:31] Previous Value: 376, New Value: 377, vBBU: vbbu1
   [2025-05-13 18:10:32] Previous Value: 377, New Value: 378, vBBU: vbbu1
   [2025-05-13 18:10:33] Previous Value: 378, New Value: 379, vBBU: vbbu1
   [2025-05-13 18:10:34] Previous Value: 379, New Value: 380, vBBU: vbbu1
   [2025-05-13 18:10:35] Previous Value: 380, New Value: 381, vBBU: vbbu1
   [2025-05-13 18:10:36] Previous Value: 381, New Value: 382, vBBU: vbbu1
   [2025-05-13 18:10:37] Previous Value: 382, New Value: 383, vBBU: vbbu1
   [2025-05-13 18:10:38] Previous Value: 383, New Value: 384, vBBU: vbbu1
   [2025-05-13 18:10:39] Previous Value: 384, New Value: 385, vBBU: vbbu1
   [2025-05-13 18:10:40] Previous Value: 385, New Value: 386, vBBU: vbbu1
   [2025-05-13 18:10:41] Previous Value: 386, New Value: 387, vBBU: vbbu1
   [2025-05-13 18:10:42] Previous Value: 387, New Value: 388, vBBU: vbbu1
   [2025-05-13 18:10:43] Previous Value: 388, New Value: 389, vBBU: vbbu1
   [2025-05-13 18:10:44] Previous Value: 389, New Value: 390, vBBU: vbbu1
   [2025-05-13 18:10:45] Previous Value: 390, New Value: 391, vBBU: vbbu1
   [2025-05-13 18:10:46] Previous Value: 391, New Value: 392, vBBU: vbbu1
   [2025-05-13 18:10:47] Previous Value: 392, New Value: 393, vBBU: vbbu1
   [2025-05-13 18:10:48] Previous Value: 393, New Value: 394, vBBU: vbbu1
   [2025-05-13 18:10:49] Previous Value: 394, New Value: 395, vBBU: vbbu1
   [2025-05-13 18:10:50] Previous Value: 395, New Value: 396, vBBU: vbbu1
   [2025-05-13 18:10:51] Previous Value: 396, New Value: 397, vBBU: vbbu1
   [2025-05-13 18:10:52] Previous Value: 397, New Value: 398, vBBU: vbbu1
   [2025-05-13 18:10:53] Previous Value: 398, New Value: 399, vBBU: vbbu1
   [2025-05-13 18:10:54] Previous Value: 399, New Value: 400, vBBU: vbbu1
   [2025-05-13 18:10:55] Previous Value: 400, New Value: 401, vBBU: vbbu1
   [2025-05-13 18:10:56] Previous Value: 401, New Value: 402, vBBU: vbbu1
   [2025-05-13 18:10:57] Previous Value: 402, New Value: 403, vBBU: vbbu1
   [2025-05-13 18:10:58] Previous Value: 403, New Value: 404, vBBU: vbbu1
   [2025-05-13 18:10:59] Previous Value: 404, New Value: 405, vBBU: vbbu1
   [2025-05-13 18:11:00] Previous Value: 405, New Value: 406, vBBU: vbbu1
   [2025-05-13 18:11:01] Previous Value: 406, New Value: 407, vBBU: vbbu1
   [2025-05-13 18:11:02] Previous Value: 407, New Value: 408, vBBU: vbbu1
   [2025-05-13 18:11:03] Previous Value: 408, New Value: 409, vBBU: vbbu1
   [2025-05-13 18:11:04] Previous Value: 409, New Value: 410, vBBU: vbbu1
   [2025-05-13 18:11:05] Previous Value: 410, New Value: 411, vBBU: vbbu1
   [2025-05-13 18:11:06] Previous Value: 411, New Value: 412, vBBU: vbbu1
   [2025-05-13 18:11:07] Previous Value: 412, New Value: 413, vBBU: vbbu1
   [2025-05-13 18:11:08] Previous Value: 413, New Value: 414, vBBU: vbbu1
   [2025-05-13 18:11:09] Previous Value: 414, New Value: 415, vBBU: vbbu1
   [2025-05-13 18:11:10] Previous Value: 415, New Value: 416, vBBU: vbbu1
   [2025-05-13 18:11:11] Previous Value: 416, New Value: 417, vBBU: vbbu1
   [2025-05-13 18:11:12] Previous Value: 417, New Value: 418, vBBU: vbbu1
   [2025-05-13 18:11:13] Previous Value: 418, New Value: 419, vBBU: vbbu1
   [2025-05-13 18:11:14] Previous Value: 419, New Value: 420, vBBU: vbbu1
   [2025-05-13 18:11:15] Previous Value: 420, New Value: 421, vBBU: vbbu1
   [2025-05-13 18:11:16] Previous Value: 421, New Value: 422, vBBU: vbbu1
   [2025-05-13 18:11:17] Previous Value: 422, New Value: 423, vBBU: vbbu1
   [2025-05-13 18:11:18] Previous Value: 423, New Value: 424, vBBU: vbbu1
   [2025-05-13 18:11:19] Previous Value: 424, New Value: 425, vBBU: vbbu1
   [2025-05-13 18:11:21] Previous Value: 425, New Value: 426, vBBU: vbbu1
   [2025-05-13 18:11:22] Previous Value: 426, New Value: 427, vBBU: vbbu1
   [2025-05-13 18:11:23] Previous Value: 427, New Value: 428, vBBU: vbbu1
   [2025-05-13 18:11:24] Previous Value: 428, New Value: 429, vBBU: vbbu1
   [2025-05-13 18:11:25] Previous Value: 429, New Value: 430, vBBU: vbbu1
   [2025-05-13 18:11:26] Previous Value: 430, New Value: 431, vBBU: vbbu1
   [2025-05-13 18:11:27] Previous Value: 431, New Value: 432, vBBU: vbbu1
   [2025-05-13 18:11:28] Previous Value: 432, New Value: 433, vBBU: vbbu1
   [2025-05-13 18:11:29] Previous Value: 433, New Value: 434, vBBU: vbbu1
   [2025-05-13 18:11:30] Previous Value: 434, New Value: 435, vBBU: vbbu1
   [2025-05-13 18:11:31] Previous Value: 435, New Value: 436, vBBU: vbbu1
   [2025-05-13 18:11:32] Previous Value: 436, New Value: 437, vBBU: vbbu1
   [2025-05-13 18:11:33] Previous Value: 437, New Value: 438, vBBU: vbbu1
   [2025-05-13 18:11:34] Previous Value: 438, New Value: 439, vBBU: vbbu1
   [2025-05-13 18:11:35] Previous Value: 439, New Value: 440, vBBU: vbbu1
   [2025-05-13 18:11:36] Previous Value: 440, New Value: 441, vBBU: vbbu1
   [2025-05-13 18:11:37] Previous Value: 441, New Value: 442, vBBU: vbbu1
   [2025-05-13 18:11:38] Previous Value: 442, New Value: 443, vBBU: vbbu1
   [2025-05-13 18:11:39] Previous Value: 443, New Value: 444, vBBU: vbbu1
   [2025-05-13 18:11:40] Previous Value: 444, New Value: 445, vBBU: vbbu1
   [2025-05-13 18:11:41] Previous Value: 445, New Value: 446, vBBU: vbbu1
   [2025-05-13 18:11:42] Previous Value: 446, New Value: 447, vBBU: vbbu1
   [2025-05-13 18:11:43] Previous Value: 447, New Value: 448, vBBU: vbbu1
   [2025-05-13 18:11:44] Previous Value: 448, New Value: 449, vBBU: vbbu1
   [2025-05-13 18:11:45] Previous Value: 449, New Value: 450, vBBU: vbbu1
   [2025-05-13 18:11:46] Previous Value: 450, New Value: 451, vBBU: vbbu1
   [2025-05-13 18:11:47] Previous Value: 451, New Value: 452, vBBU: vbbu1
   [2025-05-13 18:11:48] Previous Value: 452, New Value: 453, vBBU: vbbu1
   [2025-05-13 18:11:49] Previous Value: 453, New Value: 454, vBBU: vbbu1
   [2025-05-13 18:11:50] Previous Value: 454, New Value: 455, vBBU: vbbu1
   [2025-05-13 18:11:51] Previous Value: 455, New Value: 456, vBBU: vbbu1
   [2025-05-13 18:11:52] Previous Value: 456, New Value: 457, vBBU: vbbu1
   [2025-05-13 18:11:53] Previous Value: 457, New Value: 458, vBBU: vbbu1
   [2025-05-13 18:11:54] Previous Value: 458, New Value: 459, vBBU: vbbu1
   [2025-05-13 18:11:55] Previous Value: 459, New Value: 460, vBBU: vbbu1
   [2025-05-13 18:11:56] Previous Value: 460, New Value: 461, vBBU: vbbu1
   [2025-05-13 18:11:57] Previous Value: 461, New Value: 462, vBBU: vbbu1
   [2025-05-13 18:11:58] Previous Value: 462, New Value: 463, vBBU: vbbu1
   [2025-05-13 18:11:59] Previous Value: 463, New Value: 464, vBBU: vbbu1
   [2025-05-13 18:12:00] Previous Value: 464, New Value: 465, vBBU: vbbu1
   [2025-05-13 18:12:01] Previous Value: 465, New Value: 466, vBBU: vbbu1
   [2025-05-13 18:12:02] Previous Value: 466, New Value: 467, vBBU: vbbu1
   [2025-05-13 18:12:03] Previous Value: 467, New Value: 468, vBBU: vbbu1
   [2025-05-13 18:12:04] Previous Value: 468, New Value: 469, vBBU: vbbu1
   [2025-05-13 18:12:05] Previous Value: 469, New Value: 470, vBBU: vbbu1
   [2025-05-13 18:12:06] Previous Value: 470, New Value: 471, vBBU: vbbu1
   [2025-05-13 18:12:07] Previous Value: 471, New Value: 472, vBBU: vbbu1
   [2025-05-13 18:12:08] Previous Value: 472, New Value: 473, vBBU: vbbu1
   [2025-05-13 18:12:09] Previous Value: 473, New Value: 474, vBBU: vbbu1
   [2025-05-13 18:12:10] Previous Value: 474, New Value: 475, vBBU: vbbu1
   [2025-05-13 18:12:11] Previous Value: 475, New Value: 476, vBBU: vbbu1
   [2025-05-13 18:12:12] Previous Value: 476, New Value: 477, vBBU: vbbu1
   [2025-05-13 18:12:13] Previous Value: 477, New Value: 478, vBBU: vbbu1
   [2025-05-13 18:12:14] Previous Value: 478, New Value: 479, vBBU: vbbu1
   [2025-05-13 18:12:15] Previous Value: 479, New Value: 480, vBBU: vbbu1
   [2025-05-13 18:12:16] Previous Value: 480, New Value: 481, vBBU: vbbu1
   [2025-05-13 18:12:17] Previous Value: 481, New Value: 482, vBBU: vbbu1
   [2025-05-13 18:12:19] Previous Value: 482, New Value: 483, vBBU: vbbu1
   [2025-05-13 18:12:20] Previous Value: 483, New Value: 484, vBBU: vbbu1
   [2025-05-13 18:12:21] Previous Value: 484, New Value: 485, vBBU: vbbu1
   [2025-05-13 18:12:22] Previous Value: 485, New Value: 486, vBBU: vbbu1
   [2025-05-13 18:12:23] Previous Value: 486, New Value: 487, vBBU: vbbu1
   [2025-05-13 18:12:24] Previous Value: 487, New Value: 488, vBBU: vbbu1
   [2025-05-13 18:12:25] Previous Value: 488, New Value: 489, vBBU: vbbu1
   [2025-05-13 18:12:26] Previous Value: 489, New Value: 490, vBBU: vbbu1
   [2025-05-13 18:12:27] Previous Value: 490, New Value: 491, vBBU: vbbu1
   [2025-05-13 18:12:28] Previous Value: 491, New Value: 492, vBBU: vbbu1
   [2025-05-13 18:12:29] Previous Value: 492, New Value: 493, vBBU: vbbu1
   [2025-05-13 18:12:30] Previous Value: 493, New Value: 494, vBBU: vbbu1
   [2025-05-13 18:12:31] Previous Value: 494, New Value: 495, vBBU: vbbu1
   [2025-05-13 18:12:32] Previous Value: 495, New Value: 496, vBBU: vbbu1
   [2025-05-13 18:12:33] Previous Value: 496, New Value: 497, vBBU: vbbu1
   [2025-05-13 18:12:34] Previous Value: 497, New Value: 498, vBBU: vbbu1
   [2025-05-13 18:12:35] Previous Value: 498, New Value: 499, vBBU: vbbu1
   [2025-05-13 18:12:36] Previous Value: 499, New Value: 500, vBBU: vbbu1
   [2025-05-13 18:12:37] Previous Value: 500, New Value: 501, vBBU: vbbu1
   [2025-05-13 18:12:38] Previous Value: 501, New Value: 502, vBBU: vbbu1
   [2025-05-13 18:12:39] Previous Value: 502, New Value: 503, vBBU: vbbu1
   [2025-05-13 18:12:40] Previous Value: 503, New Value: 504, vBBU: vbbu1
   [2025-05-13 18:12:41] Previous Value: 504, New Value: 505, vBBU: vbbu1
   [2025-05-13 18:12:42] Previous Value: 505, New Value: 506, vBBU: vbbu1
   [2025-05-13 18:12:43] Previous Value: 506, New Value: 507, vBBU: vbbu1
   [2025-05-13 18:12:44] Previous Value: 507, New Value: 508, vBBU: vbbu1
   [2025-05-13 18:12:45] Previous Value: 508, New Value: 509, vBBU: vbbu1
   [2025-05-13 18:12:46] Previous Value: 509, New Value: 510, vBBU: vbbu1
   [2025-05-13 18:12:47] Previous Value: 510, New Value: 511, vBBU: vbbu1
   [2025-05-13 18:12:48] Previous Value: 511, New Value: 512, vBBU: vbbu1
   [2025-05-13 18:12:49] Previous Value: 512, New Value: 513, vBBU: vbbu1
   [2025-05-13 18:12:50] Previous Value: 513, New Value: 514, vBBU: vbbu1
   [2025-05-13 18:12:51] Previous Value: 514, New Value: 515, vBBU: vbbu1
   [2025-05-13 18:12:52] Previous Value: 515, New Value: 516, vBBU: vbbu1
   [2025-05-13 18:12:53] Previous Value: 516, New Value: 517, vBBU: vbbu1
   [2025-05-13 18:12:54] Previous Value: 517, New Value: 518, vBBU: vbbu1
   [2025-05-13 18:12:55] Previous Value: 518, New Value: 519, vBBU: vbbu1
   [2025-05-13 18:12:56] Previous Value: 519, New Value: 520, vBBU: vbbu1
   [2025-05-13 18:12:57] Previous Value: 520, New Value: 521, vBBU: vbbu1
   [2025-05-13 18:12:58] Previous Value: 521, New Value: 522, vBBU: vbbu1
   [2025-05-13 18:12:59] Previous Value: 522, New Value: 523, vBBU: vbbu1
   [2025-05-13 18:13:00] Previous Value: 523, New Value: 524, vBBU: vbbu1
   [2025-05-13 18:13:01] Previous Value: 524, New Value: 525, vBBU: vbbu1
   [2025-05-13 18:13:02] Previous Value: 525, New Value: 526, vBBU: vbbu1
   [2025-05-13 18:13:03] Previous Value: 526, New Value: 527, vBBU: vbbu1
   [2025-05-13 18:13:04] Previous Value: 527, New Value: 528, vBBU: vbbu1
   [2025-05-13 18:13:05] Previous Value: 528, New Value: 529, vBBU: vbbu1
   [2025-05-13 18:13:06] Previous Value: 529, New Value: 530, vBBU: vbbu1
   [2025-05-13 18:13:07] Previous Value: 530, New Value: 531, vBBU: vbbu1
   [2025-05-13 18:13:08] Previous Value: 531, New Value: 532, vBBU: vbbu1
   [2025-05-13 18:13:09] Previous Value: 532, New Value: 533, vBBU: vbbu1
   [2025-05-13 18:13:10] Previous Value: 533, New Value: 534, vBBU: vbbu1
   [2025-05-13 18:13:11] Previous Value: 534, New Value: 535, vBBU: vbbu1
   [2025-05-13 18:13:12] Previous Value: 535, New Value: 536, vBBU: vbbu1
   [2025-05-13 18:13:13] Previous Value: 536, New Value: 537, vBBU: vbbu1
   [2025-05-13 18:13:14] Previous Value: 537, New Value: 538, vBBU: vbbu1
   [2025-05-13 18:13:15] Previous Value: 538, New Value: 539, vBBU: vbbu1
   [2025-05-13 18:13:17] Previous Value: 539, New Value: 540, vBBU: vbbu1
   [2025-05-13 18:13:18] Previous Value: 540, New Value: 541, vBBU: vbbu1
   [2025-05-13 18:13:19] Previous Value: 541, New Value: 542, vBBU: vbbu1
   [2025-05-13 18:13:20] Previous Value: 542, New Value: 543, vBBU: vbbu1
   [2025-05-13 18:13:21] Previous Value: 543, New Value: 544, vBBU: vbbu1
   [2025-05-13 18:13:22] Previous Value: 544, New Value: 545, vBBU: vbbu1
   [2025-05-13 18:13:23] Previous Value: 545, New Value: 546, vBBU: vbbu1
   [2025-05-13 18:13:24] Previous Value: 546, New Value: 547, vBBU: vbbu1
   [2025-05-13 18:13:25] Previous Value: 547, New Value: 548, vBBU: vbbu1
   [2025-05-13 18:13:26] Previous Value: 548, New Value: 549, vBBU: vbbu1
   [2025-05-13 18:13:27] Previous Value: 549, New Value: 550, vBBU: vbbu1
   [2025-05-13 18:13:28] Previous Value: 550, New Value: 551, vBBU: vbbu1
   [2025-05-13 18:13:29] Previous Value: 551, New Value: 552, vBBU: vbbu1
   [2025-05-13 18:13:30] Previous Value: 552, New Value: 553, vBBU: vbbu1
   [2025-05-13 18:13:31] Previous Value: 553, New Value: 554, vBBU: vbbu1
   [2025-05-13 18:13:32] Previous Value: 554, New Value: 555, vBBU: vbbu1
   [2025-05-13 18:13:33] Previous Value: 555, New Value: 556, vBBU: vbbu1
   [2025-05-13 18:13:34] Previous Value: 556, New Value: 557, vBBU: vbbu1
   [2025-05-13 18:13:35] Previous Value: 557, New Value: 558, vBBU: vbbu1
   [2025-05-13 18:13:36] Previous Value: 558, New Value: 559, vBBU: vbbu1
   [2025-05-13 18:13:37] Previous Value: 559, New Value: 560, vBBU: vbbu1
   [2025-05-13 18:13:38] Previous Value: 560, New Value: 561, vBBU: vbbu1
   [2025-05-13 18:13:39] Previous Value: 561, New Value: 562, vBBU: vbbu1
   [2025-05-13 18:13:40] Previous Value: 562, New Value: 563, vBBU: vbbu1
   [2025-05-13 18:13:41] Previous Value: 563, New Value: 564, vBBU: vbbu1
   [2025-05-13 18:13:42] Previous Value: 564, New Value: 565, vBBU: vbbu1
   [2025-05-13 18:13:43] Previous Value: 565, New Value: 566, vBBU: vbbu1
   [2025-05-13 18:13:44] Previous Value: 566, New Value: 567, vBBU: vbbu1
   [2025-05-13 18:13:45] Previous Value: 567, New Value: 568, vBBU: vbbu1
   [2025-05-13 18:13:46] Previous Value: 568, New Value: 569, vBBU: vbbu1
   [2025-05-13 18:13:47] Previous Value: 569, New Value: 570, vBBU: vbbu1
   [2025-05-13 18:13:48] Previous Value: 570, New Value: 571, vBBU: vbbu1
   [2025-05-13 18:13:49] Previous Value: 571, New Value: 572, vBBU: vbbu1
   [2025-05-13 18:13:50] Previous Value: 572, New Value: 573, vBBU: vbbu1
   [2025-05-13 18:13:51] Previous Value: 573, New Value: 574, vBBU: vbbu1
   [2025-05-13 18:13:52] Previous Value: 574, New Value: 575, vBBU: vbbu1
   [2025-05-13 18:13:53] Previous Value: 575, New Value: 576, vBBU: vbbu1
   [2025-05-13 18:13:54] Previous Value: 576, New Value: 577, vBBU: vbbu1
   [2025-05-13 18:13:55] Previous Value: 577, New Value: 578, vBBU: vbbu1
   [2025-05-13 18:13:56] Previous Value: 578, New Value: 579, vBBU: vbbu1
   [2025-05-13 18:13:57] Previous Value: 579, New Value: 580, vBBU: vbbu1
   [2025-05-13 18:13:58] Previous Value: 580, New Value: 581, vBBU: vbbu1
   [2025-05-13 18:13:59] Previous Value: 581, New Value: 582, vBBU: vbbu1
   [2025-05-13 18:14:00] Previous Value: 582, New Value: 583, vBBU: vbbu1
   [2025-05-13 18:14:01] Previous Value: 583, New Value: 584, vBBU: vbbu1
   [2025-05-13 18:14:02] Previous Value: 584, New Value: 585, vBBU: vbbu1
   [2025-05-13 18:14:03] Previous Value: 585, New Value: 586, vBBU: vbbu1
   [2025-05-13 18:14:04] Previous Value: 586, New Value: 587, vBBU: vbbu1
   [2025-05-13 18:14:05] Previous Value: 587, New Value: 588, vBBU: vbbu1
   [2025-05-13 18:14:06] Previous Value: 588, New Value: 589, vBBU: vbbu1
   [2025-05-13 18:14:07] Previous Value: 589, New Value: 590, vBBU: vbbu1
   [2025-05-13 18:14:08] Previous Value: 590, New Value: 591, vBBU: vbbu1
   [2025-05-13 18:14:09] Previous Value: 591, New Value: 592, vBBU: vbbu1
   [2025-05-13 18:14:10] Previous Value: 592, New Value: 593, vBBU: vbbu1
   [2025-05-13 18:14:11] Previous Value: 593, New Value: 594, vBBU: vbbu1
   [2025-05-13 18:14:12] Previous Value: 594, New Value: 595, vBBU: vbbu1
   [2025-05-13 18:14:13] Previous Value: 595, New Value: 596, vBBU: vbbu1
   [2025-05-13 18:14:15] Previous Value: 596, New Value: 597, vBBU: vbbu1
   [2025-05-13 18:14:16] Previous Value: 597, New Value: 598, vBBU: vbbu1
   [2025-05-13 18:14:17] Previous Value: 598, New Value: 599, vBBU: vbbu1
   [2025-05-13 18:14:18] Previous Value: 599, New Value: 600, vBBU: vbbu1
   [2025-05-13 18:14:19] Previous Value: 600, New Value: 601, vBBU: vbbu1
   [2025-05-13 18:14:20] Previous Value: 601, New Value: 602, vBBU: vbbu1
   [2025-05-13 18:14:21] Previous Value: 602, New Value: 603, vBBU: vbbu1
   [2025-05-13 18:14:22] Previous Value: 603, New Value: 604, vBBU: vbbu1
   [2025-05-13 18:14:23] Previous Value: 604, New Value: 605, vBBU: vbbu1
   [2025-05-13 18:14:24] Previous Value: 605, New Value: 606, vBBU: vbbu1
   [2025-05-13 18:14:25] Previous Value: 606, New Value: 607, vBBU: vbbu1
   [2025-05-13 18:14:26] Previous Value: 607, New Value: 608, vBBU: vbbu1
   [2025-05-13 18:14:27] Previous Value: 608, New Value: 609, vBBU: vbbu1
   [2025-05-13 18:14:28] Previous Value: 609, New Value: 610, vBBU: vbbu1
   [2025-05-13 18:14:29] Previous Value: 610, New Value: 611, vBBU: vbbu1
   [2025-05-13 18:14:30] Previous Value: 611, New Value: 612, vBBU: vbbu1
   [2025-05-13 18:14:31] Previous Value: 612, New Value: 613, vBBU: vbbu1
   [2025-05-13 18:14:32] Previous Value: 613, New Value: 614, vBBU: vbbu1
   [2025-05-13 18:14:33] Previous Value: 614, New Value: 615, vBBU: vbbu1
   [2025-05-13 18:14:34] Previous Value: 615, New Value: 616, vBBU: vbbu1
   [2025-05-13 18:14:35] Previous Value: 616, New Value: 617, vBBU: vbbu1
   [2025-05-13 18:14:36] Previous Value: 617, New Value: 618, vBBU: vbbu1
   [2025-05-13 18:14:37] Previous Value: 618, New Value: 619, vBBU: vbbu1
   [2025-05-13 18:14:38] Previous Value: 619, New Value: 620, vBBU: vbbu1
   [2025-05-13 18:14:39] Previous Value: 620, New Value: 621, vBBU: vbbu1
   [2025-05-13 18:14:40] Previous Value: 621, New Value: 622, vBBU: vbbu1
   [2025-05-13 18:14:41] Previous Value: 622, New Value: 623, vBBU: vbbu1
   [2025-05-13 18:14:42] Previous Value: 623, New Value: 624, vBBU: vbbu1
   [2025-05-13 18:14:43] Previous Value: 624, New Value: 625, vBBU: vbbu1
   [2025-05-13 18:14:44] Previous Value: 625, New Value: 626, vBBU: vbbu1
   [2025-05-13 18:14:45] Previous Value: 626, New Value: 627, vBBU: vbbu1
   [2025-05-13 18:14:46] Previous Value: 627, New Value: 628, vBBU: vbbu1
   [2025-05-13 18:14:47] Previous Value: 628, New Value: 629, vBBU: vbbu1
   [2025-05-13 18:14:48] Previous Value: 629, New Value: 630, vBBU: vbbu1
   [2025-05-13 18:14:49] Previous Value: 630, New Value: 631, vBBU: vbbu1
   [2025-05-13 18:14:50] Previous Value: 631, New Value: 632, vBBU: vbbu1
   [2025-05-13 18:14:51] Previous Value: 632, New Value: 633, vBBU: vbbu1
   [2025-05-13 18:14:52] Previous Value: 633, New Value: 634, vBBU: vbbu1
   [2025-05-13 18:14:53] Previous Value: 634, New Value: 635, vBBU: vbbu1
   [2025-05-13 18:14:54] Previous Value: 635, New Value: 636, vBBU: vbbu1
   [2025-05-13 18:14:55] Previous Value: 636, New Value: 637, vBBU: vbbu1
   [2025-05-13 18:14:56] Previous Value: 637, New Value: 638, vBBU: vbbu1
   [2025-05-13 18:14:57] Previous Value: 638, New Value: 639, vBBU: vbbu1
   [2025-05-13 18:14:58] Previous Value: 639, New Value: 640, vBBU: vbbu1
   [2025-05-13 18:14:59] Previous Value: 640, New Value: 641, vBBU: vbbu1
   [2025-05-13 18:15:00] Previous Value: 641, New Value: 642, vBBU: vbbu1
   [2025-05-13 18:15:01] Previous Value: 642, New Value: 643, vBBU: vbbu1
   [2025-05-13 18:15:02] Previous Value: 643, New Value: 644, vBBU: vbbu1
   [2025-05-13 18:15:03] Previous Value: 644, New Value: 645, vBBU: vbbu1
   [2025-05-13 18:15:04] Previous Value: 645, New Value: 646, vBBU: vbbu1
   [2025-05-13 18:15:05] Previous Value: 646, New Value: 647, vBBU: vbbu1
   [2025-05-13 18:15:06] Previous Value: 647, New Value: 648, vBBU: vbbu1
   [2025-05-13 18:15:07] Previous Value: 648, New Value: 649, vBBU: vbbu1
   [2025-05-13 18:15:09] Previous Value: 649, New Value: 650, vBBU: vbbu1
   [2025-05-13 18:15:10] Previous Value: 650, New Value: 651, vBBU: vbbu1
   [2025-05-13 18:15:11] Previous Value: 651, New Value: 652, vBBU: vbbu1
   [2025-05-13 18:15:12] Previous Value: 652, New Value: 653, vBBU: vbbu1
   [2025-05-13 18:15:13] Previous Value: 653, New Value: 654, vBBU: vbbu1
   [2025-05-13 18:15:14] Previous Value: 654, New Value: 655, vBBU: vbbu1
   [2025-05-13 18:15:15] Previous Value: 655, New Value: 656, vBBU: vbbu1
   [2025-05-13 18:15:16] Previous Value: 656, New Value: 657, vBBU: vbbu1
   [2025-05-13 18:15:17] Previous Value: 657, New Value: 658, vBBU: vbbu1
   [2025-05-13 18:15:18] Previous Value: 658, New Value: 659, vBBU: vbbu1
